Year Range,Year (30y start),Month,Pr (mm),Tasmax (degC),Tasmin (degC),Tave (degC)
1950-1979,1950,1,61.2378966256758,10.666677803333332,-0.9089332442666667,4.878872253333333
1950-1979,1950,2,75.35929418598451,13.16507655,0.6855098505,6.92529317
1950-1979,1950,3,52.811487898195836,16.097637766666665,2.1501262013333333,9.123881896666667
1950-1979,1950,4,30.70135693942395,19.141959483333334,4.2279758166666666,11.684967766666666
1950-1979,1950,5,11.9629232030592,24.397898933333334,8.26436733,16.33113325
1950-1979,1950,6,4.177078875672625,28.284544733333334,11.2295297,19.757036833333334
1950-1979,1950,7,4.432902834348833,31.981765866666667,14.456315066666667,23.21904023333333
1950-1979,1950,8,5.570444839328868,31.415257033333333,13.855690533333334,22.635473733333335
1950-1979,1950,9,10.317611795486114,27.8133723,11.20707535,19.510223766666666
1950-1979,1950,10,15.955540764860944,22.733969166666668,7.088741313333333,14.911355133333332
1950-1979,1950,11,36.13056327222687,15.4843406,1.915864091,8.70010234
1950-1979,1950,12,52.012795050404016,11.288166433333334,-0.44586578006666666,5.421150356666667
1951-1980,1951,1,61.63903307117767,10.846935936666666,-0.7605414942666666,5.043197223333333
1951-1980,1951,2,80.04860366299437,13.194229283333334,0.7642949105,6.97926208
1951-1980,1951,3,54.23127402680827,16.068044333333333,2.1551713213333334,9.11160773
1951-1980,1951,4,31.072957927504678,19.223769816666668,4.2984628166666665,11.761116399999999
1951-1980,1951,5,12.679249422005766,24.2672853,8.220394996666666,16.243840249999998
1951-1980,1951,6,4.147299180081928,28.26019923333333,11.241588666666667,19.750893533333333
1951-1980,1951,7,4.4547835761965215,31.9213183,14.434173533333334,23.1777457
1951-1980,1951,8,5.84512256478877,31.463458133333333,13.945846433333335,22.704652266666667
1951-1980,1951,9,10.334556603693494,27.87676683333333,11.275785350000001,19.576276033333333
1951-1980,1951,10,16.194646381784608,22.752580166666668,7.153573336666667,14.953076633333334
1951-1980,1951,11,35.30665605193937,15.566176533333334,1.986265891,8.776221173333333
1951-1980,1951,12,50.91211027541469,11.333594333333334,-0.375948184,5.478823093333333
1952-1981,1952,1,65.95545391269131,10.846681603333334,-0.7210218706,5.0628298633333335
1952-1981,1952,2,81.78355053579632,12.975917883333333,0.6144748771666666,6.79519637
1952-1981,1952,3,54.38422773639742,16.161967133333334,2.234220608,9.198093763333333
1952-1981,1952,4,33.59165318056181,19.12167545,4.28246145,11.702068533333334
1952-1981,1952,5,12.684668353053771,24.233084366666667,8.214323673333332,16.22370413333333
1952-1981,1952,6,4.378458708170316,28.129312266666666,11.154835,19.642073233333335
1952-1981,1952,7,4.5869005168870185,31.892013799999997,14.412893433333332,23.152453433333335
1952-1981,1952,8,5.793669097817534,31.43252526666667,13.945690366666668,22.68910783333333
1952-1981,1952,9,9.464452910230253,27.993245866666665,11.344914083333332,19.669079933333332
